time,values
1636038000000,61472.17
1636038900000,61013.955
1636039800000,61216.34
1636040700000,61083.175
1636041600000,61052.205
1636042500000,61175.755000000005
1636043400000,61017.16499999999
1636044300000,61134.915
1636045200000,61184.285
1636046100000,61039.75
1636047000000,60926.455
1636047900000,60948.625
1636048800000,60961.5
1636049700000,61218.335
1636050600000,61243.12
1636051500000,60982.395000000004
1636052400000,60834.675
1636053300000,61030.69
1636054200000,61147.78
1636055100000,61210.985
1636056000000,61156.0
1636056900000,61308.66
1636057800000,61318.725000000006
1636058700000,61286.705
1636059600000,61270.850000000006
1636060500000,61275.104999999996
1636061400000,61378.555
1636062300000,61377.775
1636063200000,61190.0
1636064100000,61220.895000000004
1636065000000,61295.79
1636065900000,61196.275
1636066800000,61184.985
1636067700000,61370.305
1636068600000,61332.205
1636069500000,61349.815
1636070400000,61394.785
1636071300000,61190.405
1636072200000,61145.475
1636073100000,60977.64
1636074000000,61057.15
1636074900000,61191.205
1636075800000,61223.595
1636076700000,61606.135
1636077600000,61805.0
1636078500000,61840.009999999995
1636079400000,61745.005000000005
1636080300000,61678.32
1636081200000,61883.92
1636082100000,62176.54
1636083000000,62093.880000000005
1636083900000,62148.57
1636084800000,62229.465
1636085700000,62176.0
1636086600000,62219.71
1636087500000,62163.93
1636088400000,62058.53
1636089300000,62060.354999999996
1636090200000,61993.91499999999
1636091100000,62074.685
1636092000000,62341.015
1636092900000,62445.94
1636093800000,62360.015
1636094700000,62212.735
1636095600000,62228.865000000005
1636096500000,62350.985
1636097400000,62350.715
1636098300000,62221.085
1636099200000,62080.935
1636100100000,62042.32000000001
1636101000000,62042.805
1636101900000,62114.835
1636102800000,62071.715
1636103700000,61984.34
1636104600000,61763.615
1636105500000,61635.635
1636106400000,61678.175
1636107300000,61681.41
1636108200000,61569.615000000005
1636109100000,61523.715
1636110000000,61469.905
1636110900000,61366.415
1636111800000,61655.354999999996
1636112700000,61398.565
1636113600000,61344.205
1636114500000,61373.325
1636115400000,61307.84
1636116300000,61390.8
1636117200000,61496.84
1636118100000,61536.705
1636119000000,61698.715
1636119900000,61725.0
1636120800000,61726.335
1636121700000,61612.83
1636122600000,61485.765
1636123500000,61356.795
1636124400000,61090.8
1636125300000,60958.04
1636126200000,60955.5
1636127100000,60842.11
1636128000000,60826.744999999995
1636128900000,60916.11
1636129800000,60904.869999999995
1636130700000,60894.055
1636131600000,60880.67
1636132500000,60860.479999999996
1636133400000,60936.615000000005
1636134300000,60946.865
1636135200000,61000.69
1636136100000,61159.994999999995
1636137000000,61148.18
1636137900000,61256.520000000004
1636138800000,61117.235
1636139700000,61110.995
1636140600000,61013.005000000005
1636141500000,60975.16
1636142400000,60973.009999999995
1636143300000,60861.09
1636144200000,60806.595
1636145100000,60900.0
1636146000000,61050.0
1636146900000,61109.935
1636147800000,61124.479999999996
1636148700000,61068.1
1636149600000,61093.134999999995
1636150500000,61223.595
1636151400000,61079.53
1636152300000,61085.035
1636153200000,60948.259999999995
1636154100000,60926.130000000005
1636155000000,60899.905
1636155900000,60993.545
1636156800000,60929.1
1636157700000,61022.1
1636158600000,61081.445
1636159500000,61170.955
1636160400000,61171.955
1636161300000,61022.275
1636162200000,61157.01
1636163100000,61157.425
1636164000000,61102.91
1636164900000,60997.58
1636165800000,60918.66
1636166700000,60922.65
1636167600000,60978.125
1636168500000,61061.225000000006
1636169400000,61047.945
1636170300000,61077.195
1636171200000,61079.895000000004
1636172100000,61108.405
1636173000000,61222.37
1636173900000,61203.305
1636174800000,61243.36
1636175700000,61252.22
1636176600000,61378.485
1636177500000,61407.630000000005
1636178400000,61457.555
1636179300000,61346.105
1636180200000,61268.09
1636181100000,61198.56
1636182000000,61136.15
1636182900000,60797.25
1636183800000,60648.86
1636184700000,60766.7
1636185600000,61012.235
1636186500000,61131.634999999995
1636187400000,61026.305
1636188300000,60968.415
1636189200000,60965.795
1636190100000,61107.825
1636191000000,61083.345
1636191900000,60985.425
1636192800000,60938.25
1636193700000,60885.065
1636194600000,60774.770000000004
1636195500000,60566.024999999994
1636196400000,60285.384999999995
1636197300000,60469.215
1636198200000,60461.07
1636199100000,60330.735
1636200000000,60298.765
1636200900000,60334.875
1636201800000,60490.45
1636202700000,60315.815
1636203600000,60382.025
1636204500000,60534.66
1636205400000,60459.465
1636206300000,60510.509999999995
1636207200000,60501.81
1636208100000,60409.895000000004
1636209000000,60565.08
1636209900000,60652.744999999995
1636210800000,60649.02
1636211700000,60656.6
1636212600000,60626.055
1636213500000,60686.740000000005
1636214400000,60697.175
1636215300000,60652.095
1636216200000,60529.08
1636217100000,60568.145000000004
1636218000000,60684.71000000001
1636218900000,60765.354999999996
1636219800000,60650.215
1636220700000,60679.66
1636221600000,60741.384999999995
1636222500000,60758.265
1636223400000,60786.61
1636224300000,60745.77
1636225200000,60832.53
1636226100000,60814.945
1636227000000,60902.36
1636227900000,61074.055
1636228800000,61188.12
1636229700000,61229.185
1636230600000,61278.45
1636231500000,61165.34
1636232400000,61221.42
1636233300000,61356.08
1636234200000,61382.585
1636235100000,61428.54
1636236000000,61425.39
1636236900000,61397.585
1636237800000,61365.845
1636238700000,61365.455
1636239600000,61340.345
1636240500000,61364.399999999994
1636241400000,61359.755
1636242300000,61394.14
1636243200000,61461.22
1636244100000,61425.925
1636245000000,61364.259999999995
1636245900000,61661.07
1636246800000,62116.93
1636247700000,62154.130000000005
1636248600000,61992.04
1636249500000,61857.86
1636250400000,61832.494999999995
1636251300000,61801.92
1636252200000,61886.625
1636253100000,62019.494999999995
1636254000000,61972.49
1636254900000,61938.035
1636255800000,62021.32
1636256700000,62115.275
1636257600000,62212.67
1636258500000,62151.095
1636259400000,62189.315
1636260300000,62184.655
1636261200000,62123.11
1636262100000,62035.104999999996
1636263000000,61989.195
1636263900000,61979.93
1636264800000,61991.770000000004
1636265700000,62013.604999999996
1636266600000,61954.03
1636267500000,61841.765
1636268400000,61793.555
1636269300000,61812.595
1636270200000,61859.05
1636271100000,61815.009999999995
1636272000000,61770.115
1636272900000,61717.03
1636273800000,61665.655
1636274700000,61691.479999999996
1636275600000,61589.84
1636276500000,61555.5
1636277400000,61590.05
1636278300000,61847.82
1636279200000,62150.33
1636280100000,62199.625
1636281000000,62011.5
1636281900000,61880.195
1636282800000,61763.175
1636283700000,61787.295
1636284600000,61770.005000000005
1636285500000,61835.705
1636286400000,61910.45
1636287300000,61948.445
1636288200000,62025.335
1636289100000,61796.075
1636290000000,61798.555
1636290900000,61918.505000000005
1636291800000,61984.67
1636292700000,61910.99
1636293600000,61865.604999999996
1636294500000,61970.955
1636295400000,61901.275
1636296300000,61819.085
1636297200000,61863.225
1636298100000,61825.1
1636299000000,61784.085
1636299900000,61895.925
1636300800000,62065.84
1636301700000,62113.5
1636302600000,62148.7
1636303500000,62143.515
1636304400000,62074.74
1636305300000,62122.5
1636306200000,62178.22
1636307100000,62327.275
1636308000000,62289.955
1636308900000,62180.244999999995
1636309800000,62324.805
1636310700000,62367.08
1636311600000,62444.92
1636312500000,62390.195
1636313400000,62258.655
1636314300000,62217.93
1636315200000,62229.64
1636316100000,62314.32
1636317000000,62382.270000000004
1636317900000,62614.22
1636318800000,62738.635
1636319700000,62834.35
1636320600000,62950.005000000005
1636321500000,62786.525
1636322400000,62896.55
1636323300000,62848.615000000005
1636324200000,62916.59
1636325100000,62864.665
1636326000000,62842.16
1636326900000,62877.384999999995
1636327800000,62930.515
1636328700000,63051.335
1636329600000,63568.630000000005
1636330500000,64201.625
1636331400000,64635.58
1636332300000,64795.56
1636333200000,65294.69
1636334100000,65145.149999999994
1636335000000,65123.490000000005
1636335900000,65086.255000000005
1636336800000,65177.604999999996
1636337700000,65247.895000000004
1636338600000,65178.945
1636339500000,65145.115000000005
1636340400000,65070.515
1636341300000,65033.134999999995
1636342200000,65076.5
1636343100000,65183.16
1636344000000,65183.325
1636344900000,65231.295
1636345800000,65273.615000000005
1636346700000,65185.244999999995
1636347600000,65176.67
1636348500000,65435.485
1636349400000,65333.630000000005
1636350300000,65425.229999999996
1636351200000,65577.94
1636352100000,65873.91500000001
1636353000000,66000.0
1636353900000,65962.55
1636354800000,66126.37
1636355700000,65926.765
1636356600000,65748.035
1636357500000,65849.775
1636358400000,65852.345
1636359300000,65772.07
1636360200000,65696.125
1636361100000,66025.17
1636362000000,66254.05
1636362900000,66194.11499999999
1636363800000,66103.985
1636364700000,66123.475
1636365600000,66041.87
1636366500000,65850.36499999999
1636367400000,65907.315
1636368300000,65965.3
1636369200000,65942.16
1636370100000,65818.205
1636371000000,65914.56
1636371900000,65903.26000000001
1636372800000,65955.0
1636373700000,65899.04000000001
1636374600000,65876.935
1636375500000,65845.5
1636376400000,65872.275
1636377300000,65804.19
1636378200000,65609.81
1636379100000,65433.705
1636380000000,65457.99
1636380900000,65408.0
1636381800000,65298.44
1636382700000,65332.07000000001
1636383600000,65428.5
1636384500000,65622.44
1636385400000,66028.63
1636386300000,66294.815
1636387200000,66358.765
1636388100000,66084.565
1636389000000,66000.205
1636389900000,65988.31
1636390800000,65949.905
1636391700000,65933.03
1636392600000,66080.32500000001
1636393500000,66075.34
1636394400000,65940.53
1636395300000,65861.58499999999
1636396200000,65829.85500000001
1636397100000,65883.97
1636398000000,66004.095
1636398900000,66012.285
1636399800000,65920.22
1636400700000,65859.45499999999
1636401600000,65757.87
1636402500000,66020.08
1636403400000,65777.11499999999
1636404300000,65967.64499999999
1636405200000,66143.425
1636406100000,66335.215
1636407000000,66258.495
1636407900000,66204.55
1636408800000,66195.95499999999
1636409700000,66164.625
1636410600000,66298.76999999999
1636411500000,66447.25
1636412400000,66842.325
1636413300000,67506.01000000001
1636414200000,67612.58499999999
1636415100000,67494.08499999999
1636416000000,67276.16500000001
1636416900000,67389.735
1636417800000,67573.305
1636418700000,67640.77
1636419600000,67525.035
1636420500000,67426.845
1636421400000,67398.34
1636422300000,67466.985
1636423200000,67482.98999999999
1636424100000,67658.72
1636425000000,67527.67
1636425900000,67573.54999999999
1636426800000,67696.83
1636427700000,67611.705
1636428600000,67967.39
1636429500000,68307.34
1636430400000,68374.82
1636431300000,68322.5
1636432200000,68294.995
1636433100000,68275.705
1636434000000,68201.66
1636434900000,67964.20499999999
1636435800000,67962.0
1636436700000,68057.825
1636437600000,67918.98999999999
1636438500000,67891.37
1636439400000,67962.6
1636440300000,67910.73999999999
1636441200000,67988.92
1636442100000,68019.045
1636443000000,67848.0
1636443900000,67811.07
1636444800000,67839.425
1636445700000,67835.495
1636446600000,67950.0
1636447500000,68022.86
1636448400000,67997.44
1636449300000,67906.3
1636450200000,67998.325
1636451100000,68147.97
1636452000000,68169.0
1636452900000,68082.95
1636453800000,67868.555
1636454700000,67894.975
1636455600000,67802.97
1636456500000,67735.045
1636457400000,67524.995
1636458300000,67476.945
1636459200000,67469.595
1636460100000,67402.59
1636461000000,67582.29000000001
1636461900000,67575.015
1636462800000,67714.1
1636463700000,67731.19
1636464600000,67690.005
1636465500000,67914.81
1636466400000,67967.755
1636467300000,67813.0
1636468200000,67863.755
1636469100000,67510.89
1636470000000,66983.0
1636470900000,67248.61
1636471800000,67000.58
1636472700000,66802.5
1636473600000,66658.815
1636474500000,66627.70499999999
1636475400000,66811.22
1636476300000,66796.62
1636477200000,66492.6
1636478100000,66503.235
1636479000000,66683.42000000001
1636479900000,66817.485
1636480800000,67003.6
1636481700000,66886.47
1636482600000,66808.45999999999
1636483500000,66629.025
1636484400000,66474.06
1636485300000,66488.235
1636486200000,66533.48000000001
1636487100000,66709.19
1636488000000,66745.48999999999
1636488900000,66876.505
1636489800000,67125.645
1636490700000,67227.38500000001
1636491600000,67364.33
1636492500000,67433.345
1636493400000,67451.26
1636494300000,67639.425
1636495200000,67585.19
1636496100000,67279.945
1636497000000,67159.89
1636497900000,67387.8
1636498800000,67291.62
1636499700000,67256.53
1636500600000,67166.635
1636501500000,66948.355
1636502400000,67011.2
1636503300000,67226.945
1636504200000,67090.92
1636505100000,66898.11
1636506000000,67009.965
1636506900000,67070.755
1636507800000,67160.125
1636508700000,67118.34
1636509600000,67060.61499999999
1636510500000,67092.81
1636511400000,66956.6
1636512300000,66841.855
1636513200000,66637.66500000001
1636514100000,66448.42
1636515000000,66499.04000000001
1636515900000,66473.38
1636516800000,66398.34
1636517700000,66452.995
1636518600000,66523.295
1636519500000,66587.75
1636520400000,66518.1
1636521300000,66504.39499999999
1636522200000,66454.09
1636523100000,66410.65
1636524000000,66483.9
1636524900000,66471.775
1636525800000,66364.48999999999
1636526700000,66447.255
1636527600000,66573.215
1636528500000,66606.91500000001
1636529400000,66580.69
1636530300000,66411.765
1636531200000,66474.435
1636532100000,66703.9
1636533000000,66701.555
1636533900000,66671.125
1636534800000,66696.92
1636535700000,66637.325
1636536600000,66695.66500000001
1636537500000,66659.6
1636538400000,66767.59
1636539300000,66951.015
1636540200000,66897.41500000001
1636541100000,66852.345
1636542000000,66813.53
1636542900000,66800.735
1636543800000,66785.005
1636544700000,66659.45499999999
1636545600000,66698.985
1636546500000,66734.37
1636547400000,66637.345
1636548300000,66455.23999999999
1636549200000,66400.45
1636550100000,66438.405
1636551000000,66793.995
1636551900000,67743.5
1636552800000,68318.26999999999
1636553700000,68565.5
1636554600000,68303.4
1636555500000,68317.945
1636556400000,68342.14
1636557300000,68328.845
1636558200000,68331.825
1636559100000,68410.985
1636560000000,68521.905
1636560900000,68453.5
1636561800000,68554.7
1636562700000,68604.04000000001
1636563600000,68624.39
1636564500000,68571.71
1636565400000,68578.875
1636566300000,68548.095
1636567200000,68457.565
1636568100000,68200.235
1636569000000,67896.39
1636569900000,67891.635
1636570800000,67887.88
1636571700000,67786.65
1636572600000,67402.55
1636573500000,66901.92000000001
1636574400000,66524.525
1636575300000,66652.08
1636576200000,66716.985
1636577100000,65763.94
1636578000000,65857.54999999999
1636578900000,64293.83500000001
1636579800000,65008.78999999999
1636580700000,64523.55
1636581600000,64494.11
1636582500000,64623.5
1636583400000,64805.0
1636584300000,65000.595
1636585200000,64984.585
1636586100000,64649.600000000006
1636587000000,64493.36
1636587900000,64771.2
1636588800000,64676.215
1636589700000,64434.17
1636590600000,64506.435
1636591500000,64703.155
1636592400000,64857.770000000004
1636593300000,64587.72
1636594200000,64484.26
1636595100000,64697.869999999995
1636596000000,64518.765
1636596900000,64315.31
1636597800000,64257.05
1636598700000,64345.075
1636599600000,64465.6
1636600500000,64612.395000000004
1636601400000,64598.275
1636602300000,64669.490000000005
1636603200000,64659.61
1636604100000,64511.475000000006
1636605000000,64532.19
1636605900000,64564.755000000005
1636606800000,64681.575
1636607700000,64806.665
1636608600000,64734.695
1636609500000,64627.665
1636610400000,64690.205
1636611300000,64618.33
1636612200000,64812.075
1636613100000,64785.5
1636614000000,64852.44
1636614900000,65013.045
1636615800000,65197.455
1636616700000,65284.455
1636617600000,65065.274999999994
1636618500000,64848.015
1636619400000,64670.34
1636620300000,65085.19
1636621200000,65236.395
1636622100000,65308.505000000005
1636623000000,65455.185
1636623900000,65392.345
1636624800000,65316.04
1636625700000,65240.975
1636626600000,65233.4
1636627500000,65263.035
1636628400000,65181.615000000005
1636629300000,65212.33
1636630200000,65164.92
1636631100000,65103.63
1636632000000,64997.035
